"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-23 ~ 2025-07-22"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"798","서울특별시 동작구 상도동","279-106","0279","0106","은성빌라","60.9600","32.4500","202507","11","17,850","2","개인","개인","1993","성대로6가길 110","-","중개거래","서울 동작구","25.07.15"
"799","서울특별시 동작구 상도동","210-64","0210","0064","대흥미소가(210-64)","29.2300","17.8400","202507","11","26,000","4","개인","개인","2013","양녕로25다길 27","20250718","중개거래","서울 동작구","-"
"800","서울특별시 도봉구 쌍문동","315-87","0315","0087","한보빌라7차","46.4800","24.8900","202507","11","18,750","1","개인","개인","1996","노해로46길 12","-","중개거래","서울 노원구, 서울 도봉구","-"
"801","서울특별시 동작구 상도동","210-64","0210","0064","대흥미소가(210-64)","29.2300","17.8400","202507","11","26,000","4","개인","개인","2013","양녕로25다길 27","-","직거래","-","-"
"802","대전광역시 대덕구 비래동","135-3","0135","0003","청양2동","80.5000","52.5000","202507","11","8,200","3","개인","개인","1984","우암로450번길 10","-","중개거래","대전 대덕구","25.07.14"
"803","충청북도 청주시 서원구 모충동","458","0458","0000","베로스빌","70.9800","75.9375","202507","11","11,300","3","개인","개인","2007","모충로96번길 30-1","-","중개거래","충북 청주시 서원구","-"
"804","충청북도 제천시 중앙로2가","81-3","0081","0003","남양","59.4000","61.4125","202507","11","8,500","3","개인","개인","1984","독순로13길 22","-","중개거래","충북 제천시","-"
"805","인천광역시 서구 연희동","741-7","0741","0007","일신빌라(1동)","35.7900","18.0900","202507","11","7,000","1","개인","개인","2002","승학로299번길 9","-","중개거래","인천 서구","-"
"806","인천광역시 서구 연희동","730-12","0730","0012","무지개주택(나동)","44.4800","24.8400","202507","11","6,700","1","법인","개인","2001","승학로333번길 33-9","-","중개거래","경기 광주시","25.07.15"
"807","서울특별시 금천구 시흥동","4-79","0004","0079","(4-79)","29.8900","24.7500","202507","11","34,000","5","개인","개인","2021","독산로36길 74-9","-","중개거래","서울 서초구","-"
"808","인천광역시 서구 검암동","673-10","0673","0010","에스띠아108동109동","78.4200","59.6425","202507","11","16,200","3","개인","개인","2008","승학로382번길 4","-","중개거래","인천 서구","25.07.11"
"809","서울특별시 동작구 사당동","180-13","0180","0013","대도로얄","65.3600","31.7200","202507","11","29,500","-1","개인","개인","1992","사당로23길 265","-","중개거래","서울 동작구","-"
"810","서울특별시 금천구 시흥동","911-15","0911","0015","정우펠리스","29.1500","11.5670","202507","11","20,600","4","개인","개인","2017","금하로24길 13","-","중개거래","서울 금천구","-"
"811","대전광역시 대덕구 덕암동","15-3","0015","0003","세림","59.5000","71.7473","202507","11","3,500","1","개인","개인","1979","덕암북로96번길 22-14","-","중개거래","대전 대덕구","25.07.16"
"812","서울특별시 도봉구 창동","578-55","0578","0055","북한산팰리스(578-55)","56.4100","26.1150","202507","11","34,000","4","개인","개인","2012","덕릉로59가길 48","-","중개거래","서울 도봉구","-"
"813","인천광역시 계양구 동양동","603-4","0603","0004","신성캐슬B동","58.9400","44.1188","202507","11","15,500","4","개인","개인","2008","양지말1길 14-1","-","중개거래","인천 계양구","-"
"814","인천광역시 계양구 박촌동","21-26","0021","0026","하트그린빌라","36.6200","22.2500","202507","11","6,700","2","개인","개인","1990","장제로1025번길 17","-","중개거래","인천 계양구","-"
"815","인천광역시 계양구 임학동","69-17","0069","0017","광미리코빌","31.9100","15.3300","202507","11","8,500","3","개인","개인","2011","장제로863번길 34","-","중개거래","인천 계양구","-"
"816","서울특별시 중랑구 중화동","309-11","0309","0011","(309-11)","22.9800","16.7060","202507","11","35,500","3","개인","개인","2021","봉화산로3길 62-7","-","중개거래","서울 중랑구","-"
"817","서울특별시 양천구 신월동","488-6","0488","0006","무강빌라(가)","60.1000","29.4000","202507","11","23,900","2","개인","개인","1993","중앙로51길 57","-","중개거래","서울 양천구","-"
"818","서울특별시 중랑구 중화동","309-11","0309","0011","(309-11)","22.9800","16.7060","202507","11","35,500","4","개인","개인","2021","봉화산로3길 62-7","-","중개거래","서울 중랑구","-"
"819","서울특별시 금천구 독산동","1023-1","1023","0001","서래타운101동102동103동","36.2600","16.6100","202507","11","30,200","7","개인","개인","2019","독산로 233","-","중개거래","서울 금천구","-"
"820","서울특별시 중랑구 중화동","309-11","0309","0011","(309-11)","40.4800","29.4282","202507","11","47,500","2","개인","개인","2021","봉화산로3길 62-7","-","중개거래","서울 중랑구","-"
"821","서울특별시 중랑구 중화동","309-11","0309","0011","(309-11)","40.1800","29.2101","202507","11","47,500","4","개인","개인","2021","봉화산로3길 62-7","-","중개거래","서울 중랑구","-"
"822","서울특별시 금천구 독산동","378-468","0378","0468","스타빌리지","34.2700","13.9600","202507","11","24,500","6","개인","개인","2017","독산로52길 7","-","중개거래","서울 금천구","-"
"823","서울특별시 중랑구 중화동","309-11","0309","0011","(309-11)","40.1800","29.2101","202507","11","47,500","2","개인","개인","2021","봉화산로3길 62-7","-","중개거래","서울 중랑구","-"
"824","서울특별시 금천구 독산동","964-41","0964","0041","(독산빌라)","44.7600","28.7600","202507","11","17,000","2","개인","개인","1994","시흥대로150길 67","-","중개거래","서울 금천구","-"
"825","서울특별시 금천구 독산동","958-60","0958","0060","(한진빌라)","57.4800","30.5500","202507","11","19,000","1","개인","개인","1992","남부순환로122길 25","20250721","중개거래","서울 금천구","-"
"826","인천광역시 계양구 효성동","160-8","0160","0008","동수빌라나동","38.9800","24.7280","202507","11","4,000","-1","개인","개인","1992","봉오대로531번길 6-8","-","중개거래","인천 계양구","-"
"827","부산광역시 수영구 광안동","133-31","0133","0031","오크라","16.7750","11.0071","202507","11","17,000","2","개인","개인","2020","수영로600번길 93-4","-","중개거래","부산 수영구, 부산 연제구","-"
"828","강원특별자치도 철원군 동송읍 이평리","674-17","0674","0017","중앙연립","68.0400","88.8000","202507","11","3,300","2","개인","개인","1985","금학로210번길 31","-","중개거래","강원 철원군","-"
"829","인천광역시 부평구 부개동","299-12","0299","0012","미래아이파크빌","32.5600","15.4600","202507","11","8,000","2","개인","개인","2002","수변로9번길 15","-","중개거래","인천 부평구","25.07.14"
"830","경기도 김포시 대곶면 율생리","269-39","0269","0039","조양빌라23동","37.2300","43.1600","202507","11","5,000","3","개인","개인","2001","종생로 63","-","중개거래","서울 마포구","25.07.11"
"831","충청남도 예산군 삽교읍 두리","607-9","0607","0009","동화펠리스","70.4400","44.4781","202507","11","7,400","5","개인","개인","2012","두리학교길 8","-","직거래","-","-"
"832","서울특별시 관악구 봉천동","49-15","0049","0015","예진빌라","84.7000","38.3400","202507","11","51,500","1","개인","개인","1998","중앙길 56","-","중개거래","서울 관악구","-"
"833","서울특별시 관악구 봉천동","635-207","0635","0207","StoneYill","22.2800","20.2660","202507","11","19,200","2","개인","개인","2014","국회단지14길 17","-","중개거래","서울 관악구","-"
"834","울산광역시 울주군 언양읍 서부리","244-5","0244","0005","화이트빌","41.3100","32.9580","202507","11","4,570","4","개인","개인","2004","웃방천2길 14","-","중개거래","울산 울주군","25.07.11"
"835","서울특별시 강서구 등촌동","365-7","0365","0007","예지움","49.8300","31.7900","202507","11","32,800","4","개인","개인","2015","공항대로58나길 24-10","-","중개거래","서울 강서구","-"
"836","서울특별시 은평구 녹번동","35-69","0035","0069","CHL맨션(A동)","46.8000","20.5700","202507","11","23,900","-1","개인","개인","1995","통일로53길 9-6","-","중개거래","경기 김포시, 서울 은평구","25.07.11"
"837","경기도 김포시 통진읍 서암리","733-22","0733","0022","풀하우스101,102동","57.2800","41.8035","202507","11","14,500","5","개인","개인","2018","담터로 116","-","중개거래","경기 김포시","-"
"838","경기도 안산시 상록구 부곡동","541-8","0541","0008","윤성리치빌","80.1550","49.2300","202507","11","15,000","2","개인","개인","2010","부곡로4길 17-1","-","중개거래","경기 안산시 상록구","-"
"839","서울특별시 중랑구 면목동","449-4","0449","0004","리움","26.8900","17.6053","202507","11","25,500","2","개인","개인","2016","면목로44마길 44","-","중개거래","서울 중랑구","-"
"840","서울특별시 중랑구 면목동","174-99","0174","0099","화이트빌리지","41.3000","25.6500","202507","11","24,000","1","개인","개인","1991","겸재로10가길 6","-","중개거래","서울 중랑구","-"
"841","인천광역시 부평구 청천동","73-5","0073","0005","장하주택(73-5)","35.1600","20.4700","202507","11","7,000","2","개인","개인","1990","세월천로115번길 1","-","직거래","-","25.07.14"
"842","인천광역시 부평구 산곡동","산53-24","0053","0024","서전빌라","37.4500","21.8700","202507","11","4,000","3","개인","개인","1995","화랑로47번길 38","-","직거래","-","25.07.11"
"843","부산광역시 사상구 모라동","1141-1","1141","0001","모라빌라","73.0100","47.2300","202507","11","13,600","3","개인","개인","2003","모라로56번길 28","-","중개거래","부산 사상구","-"
"844","인천광역시 부평구 산곡동","234-4","0234","0004","근영점보빌라(234-4)","36.9000","23.1172","202507","11","7,500","3","개인","개인","1993","마장로220번길 55","-","중개거래","인천 부평구","-"
"845","전북특별자치도 군산시 조촌동","747-16","0747","0016","삼성주택","48.6900","52.7200","202507","11","4,400","1","개인","개인","1987","양안로 69","-","중개거래","전북 군산시","-"
"846","전라남도 진도군 진도읍 교동리","146","0146","0000","동성노블리","74.1300","110.0655","202507","11","16,000","3","개인","개인","2011","진도향교길 60-12","-","직거래","-","-"
"847","서울특별시 구로구 개봉동","320-1","0320","0001","벽담리치빌","49.6000","31.3400","202507","11","27,000","3","개인","개인","2010","개봉로17나길 51-2","-","중개거래","서울 구로구, 서울 영등포구","-"
"848","경기도 수원시 권선구 세류동","482-7","0482","0007","자슬린하우스","36.0200","29.6500","202507","11","17,000","3","개인","개인","2019","정조로575번길 23-6","-","중개거래","경기 수원시 권선구","-"
"849","경상북도 포항시 남구 해도동","124-7","0124","0007","금강맨션","59.9600","42.9752","202507","11","4,000","1","개인","개인","1978","중앙로28번길 12","-","중개거래","경북 포항시 남구","-"
"850","경상북도 포항시 북구 죽도동","707-24","0707","0024","세종타운(라동)","44.8800","38.7167","202507","11","3,400","2","개인","개인","1989","중흥로125번길 15-3","-","중개거래","경북 포항시 남구","-"
"851","경기도 수원시 팔달구 우만동","512","0512","0000","미성화인빌리지","68.2200","47.9700","202507","11","38,000","4","개인","개인","1992","경수대로656번길 44","-","중개거래","경기 수원시 팔달구","-"
"852","경기도 수원시 팔달구 우만동","527-26","0527","0026","명지빌라3동","37.6700","20.0400","202507","11","28,800","1","개인","개인","1990","팔달문로139번길 11-9","-","중개거래","경기 수원시 팔달구","-"
"853","서울특별시 강서구 방화동","900","0900","0000","에스엠시티","28.9800","18.4460","202507","11","21,700","4","개인","개인","2015","방화동로 101","-","중개거래","서울 강서구","-"
"854","서울특별시 강서구 방화동","646-6","0646","0006","성원맨션4차","68.2500","39.1500","202507","11","67,000","1","개인","개인","2001","개화동로23길 72","-","중개거래","서울 강서구","-"
"855","경상북도 경주시 황성동","476-1","0476","0001","삼보타운1차(101~103동)","75.6600","46.7300","202507","11","7,800","1","개인","개인","1991","용담로54번길 15","-","중개거래","경북 경주시","25.07.15"
